word,freq
вчера,3161
исполнение,3160
осень,3160
последствие,3159
переменный,3158
декодирование,3158
студенческий,3155
москвин,3154
передающий,3153
разрушение,3153
рефлекс,3153
знакомство,3151
соколова,3150
обиход,3149
вероятный,3149
подлинный,3145
управлять,3144
василий,3139
мед,3138
соседний,3137
строфа,3136
создатель,3132
воробьев,3130
курилович,3129
интегрировать,3129
звать,3128
левонтина,3128
рот,3127
нормальный,3126
претерпевать,3125
гулыга,3125
отображать,3123
старинный,3122
этюд,3122
калька,3121
пассив,3119
онтогенез,3118
ковалев,3115
ива,3115
иванович,3113
ус,3108
презенс,3106
ФСП??,3104
министерство,3103
номенклатура,3103
персональный,3103
ким,3101
бассейн,3101
архетип,3101
избирать,3100
Голев??,3100
матерый,3099
Федорук??,3099
тюркологический,3099
охота,3097
тысячелетие,3097
фирма,3097
комната,3095
говорение,3095
губа,3088
коррелировать,3088
предисл??,3088
старик,3086
театральный,3086
форманта,3085
харченко,3084
переводной,3082
колесников,3082
неофициальный,3081
повышенный,3078
заявлять,3077
заканчивать,3076
приниматься,3075
отделять,3075
срез,3074
проверять,3074
мо,3074
рок,3073
перфектный,3072
анафорический,3071
алексей,3069
тарасова,3068
активизация,3063
касаткин,3059
рязанский,3058
оптимизация,3058
совершение,3057
ХУШ??,3057
ния??,3053
правильность,3051
сергей,3051
римский,3051
транспозиция,3051
завет,3048
Трубачев??,3045
бытование,3044
летний,3042
сознательный,3041
хлебников,3040
пос,3039
ах,3038
Панкрац??,3038
ет??,3037
сетевой,3037
погода,3037
сакральный,3034
купина,3033
еда,3032
палец,3032
пунктуационный,3032
предприятие,3031
сербский,3031
